ID,Text,Translation
8569,<ButtonA> Select Sector,<ButtonA> 選擇地圖區塊
3684,<newline><em>Deep scanning of the Sector is not possible with the current technology</em>,<newline><em>目前的科技發展還不允許執行地圖區塊深層掃描</em>
6722,Idle,閒置
7537,Investigating the origin of the Black Cubes,
7538,Being invaded by the Dredgers,
7539,Dealing with the Spheres,與天體者達成共識
7540,Experiencing Mirages,
7541,Having Drone issues,
7542,Dealing with a hostile invasion,
7692,Conquering Mars,征服火星
7543,Conquering Mars as <sponsor_name>,
8081,The game can not be loaded because some required downloadable content is not installed.,由於沒有安裝一些必須的 DLC， 所以遊戲無法載入
3685,This savegame is from an old version and may not function properly.,這個是舊版本的存檔， 可能無法正確運作
6851,Warning,警告
8082,"The following mods are missing or outdated:

<mods>

Some features may not work.",
3686,Load anyway,
3688,Autosave Sol <current_sol>,自動儲存於太陽日 <current_sol>
3691,Random number,隨機數字
3692,Random percent,隨機百分比
3693,Input register,
3694,Output register,
3695,NOT,
3697,Other register,
3698,Base Class,
3696,Class,
3701,Op,
3702,A building label,
3703,Trait: <display_name>,性格： <display_name>
7906,Working-age Colonists,工作年齡的殖民者
3704,Always Available,
3705,Not Available,
3706,Use Game Logic,使用遊戲邏輯
3707,Behavior,行為
3708,Disable reason,
3711,Demolish,拆除
3712,Amount of dust,粉塵量
3689,Label,標籤
3713,Cause of Death,死亡原因
3714,Killed by unforeseen circumstances,意外死亡
3716,"Duration hours (only for morale, -1 forever)",
3717,Reason for Morale change,士氣改變的原因
3718,NONE,
834,Specialist,
3719,Exclude Dead,
6852,Command,
3710,Number,
3720,Trait,性格
3722,State,
3690,Register,
3723,New body text,
3724,Limit log to,
7799,<em>Sol <sol>:</em> <text>,
3725,Notification ID,
6853,Auto Update,自動更新
3726,Expression,
3727,Upd. Interval,
3728,Text Register,
7308,Popup Text,
7309,Popup Text Register,
3729,Countdown Hours,
3730,Countdown Register,
3731,Position Register,
3733,Random Breakthrough,
3734,Tech,科技
6854,Cost (RP),
3735,Anywhere,
3736,Inside Dome,蒼穹頂內
3737,Outside Dome,蒼穹頂內
3738,Check passability?,
3739,Check buildable?,
3740,Check playable?,
3741,Check Dome,檢查蒼穹頂
3742,Check Terran Deposit,檢查表土資源點
3743,Exclude class in buildable checks,
3744,Random pos is near label,
3745,Random pos label max distance,
3746,Class name,
3750,Place as construction site?,
3752,Stored pos is of spot name?,
3755,"Force pos Z, terrain relative",
3756,Force skip cable cleanup,
3758,Param Name 1,
3759,Param Value 1,
3760,Param Name 2,
3761,Param Value 2,
3762,Param Name 3,
3763,Param Value 3,
3767,Number of objects to destroy,
3768,Destroy all?,
3769,Return resources?,
3751,Store pos in register,
3771,FX Moment,
3764,Pick object from label,
3765,Pick object from class,
3766,Pick object from register,
8037,Store object in register,
8038,Visible only,
3747,Placement pos,
3748,Use pos from register:,
3749,Use random pos?,
3772,Attach to object in register,
3773,Attach to object's spot,
3753,Store spawned obj in register,
3754,Append to register?,
3774,Generate Breakthrough Tech,
3775,Sequence List,
5,Sequence,
3776,Anomaly starts revealed?,
3757,Show me spawned obj (dbg),
3777,Wait type,
3778,Hours,小時
3779,Sols,太陽日
3780,Random Hours,隨機小時
3781,Random Sols,隨機太陽日
3782,Target hour,目標小時
3783,Target Sol,目標太陽日
3784,Wait subtype,
15,Resource,資源
7885,Travel time (to Earth),旅行時間 (到地球)
7886,Fuel Amount,燃料量
7887,Wait status,等待狀態
7884,Travel time (to Mars),旅行時間 (到火星)
8457,Passenger Orbit Lifetime,
8083,Num Refugees,難民數量
8084,Add Refugee Trait,增加難民性格
8085,Trait 1,性格 1
8086,Trait 1 chance,性格 1 改變
8087,Trait 2,性格 2
8088,Trait 2 chance,性格 2 改變
8089,Trait 3,性格 3
8090,Trait 3 chance,性格 3 改變
93,ID,
8091,g_RefugeeOutcome[id] will be either 'success' or 'timeout' after this.,
8092,Choice Result,
8093,Text Register 1,
8094,Text Register 2,
8095,Text Register 3,
8096,Text Register 4,
8097,Add Choice Entry,
3567,Preset,
8098,Wait Choice Entries,
3700,Value,值
3789,Choice Id,
3790,Check Result of Last Choice,
3791,Choice <value>,選擇 <value>
3792,Choice <value> <id>,選擇 <value> <id>
3795,Text Param 1,
3796,"This is translatable text, ref as text_param1 in the body",
3797,Text Param 2,
3798,"This is translatable text, ref as text_param2 in the body",
3799,Text Param 3,
3800,"This is translatable text, ref as text_param3 in the body",
3801,Reg Param 1,
3802,"This is a register name, ref as reg_param1 in the body",
3803,Reg Param 2,
3804,"This is a register name, ref as reg_param2 in the body",
3805,Reg Param 3,
3806,"This is a register name, ref as reg_param3 in the body",
3827,Choice Param 1,
3828,Choice Param 2,
3829,Choice Param 3,
3830,Choice Param 4,
3831,Choice Register,
3832,Wait Choice,
3833,Button,
6858,OK,
3834,Button Image,
1000112,Rollover,
3835,Rollover Title,
3836,Rollover Hint 1,
3837,Rollover Hint 2,
3838,Wait Message,
3839,Left Mouse Button,
3840,Right Mouse Button,
3841,Middle Mouse Button,
3842,Mouse Button 4,
3843,Mouse Button 5,
3844,Mouse Wheel Forward,
3845,Mouse Wheel Back,
3847,<red>Unassigned</red>,<red>未指派</red>
3851,Scientists,科學家
3852,"A trained scientist, eager to discover the mysteries of the Cosmos.",受訓過的科學家，渴望發現宇宙的奧秘。
3854,Engineers,工程師
3855,"A trained engineer, building a better future for humanity.",受訓過的工程師，替人類建造更好的未來。
3856,Officer,保安人員
3857,Officers,保安人員
3858,"A trained security officer, protecting our Utopia.",受訓過的安全警官，保護我們的烏托邦。
3860,Geologists,地質學家
3861,"A trained geologist, securing vital resources for the Colony.",受訓過的地質學家，替殖民地確保重要資源。
3863,Medics,醫護人員
3864,"A trained medic, facing new challenges on the red planet.",受訓過的醫護人員，在紅色星球上面對新的挑戰。
3866,Botanists,植物學家
3867,"A trained botanist, dreaming of a green Mars.",受訓過的植物學家，夢想著綠色火星。
669,Auto,自動
3868,Status effect,狀態影響
3870,Homeless Colonist,無家可歸的殖民者
6860,Unemployed Colonist,未受雇的殖民者
6861,Irradiated,受輻射汙染的
6862,Loses health over time.,逐日降低健康
3871,Suffocating,窒息中
3872,Suffocating Colonist,窒息中的殖民者
3873,Dehydrated,脫水
3874,Dehydrated Colonist,脫水的殖民者
3876,Freezing Colonist,凍僵的殖民者
3878,Stressed Out,壓力過大
3883,Charging<right><power(amount)>,充電中<right><power(amount)>
3884,Discharging<right><power(amount)>,放電中<right><power(amount)>
3880,Status<right>Full,狀態<right>滿載
3881,Status<right>Empty,狀態<right>空
3882,Status<right>Idle,狀態<right>閒置
3885,"Increasing<right><resource(change,resource_type)>","增加<right><resource(change,resource_type)>"
3886,"Decreasing<right><resource(change,resource_type)>","減少<right><resource(change,resource_type)>"
3887,Collecting minimum Water flow. Will start supplying the grid at <em><water(number)></em>,需要最低水流量<em><water(number)></em>以開始進行補給此網路系統
3888,Collecting minimum Oxygen flow. Will start supplying the grid at <em><air(number)></em>,需要最低氧氣量<em><air(number)></em>以開始進行補給此網路系統
3889,Charging. Requires minimum <em><power(number)></em> to start supplying the grid,需要最低充電量 <em><power(number)></em>以開始進行補給此網路系統
3890,Cable Fault,電線異常
3891,Pipe Leak,管線洩漏
3892,This section of the grid has malfunctioned and it's now leaking. It can be repaired by Drones for <metals(number)>.<newline><newline>Larger networks will malfunction more often.,這個區段的線路發生破漏，而且正在損失資源中。 指派無人機 攜帶維護材料 <metals(number)> 前往進行維護。<newline><newline>越大的服務網路，維護工作也會隨之繁重
3893,No Name,沒有名稱
3894,No Description,沒有描述
3896,Research Costs,研發花費
3897,Discoverable,可發現
7545,Show in Other Field,
3899,Position on hex grid,
3900,<no name>,
1000020,ID,
3895,Required DLC,需要 DLC
3901,Unlock Position,解鎖位置
3902,Research Repeatable,研究為可重複性的
3903,Param 1 Comment,
3904,Param 1,
3905,Param 2 Comment,
3906,Param 2,
3907,Param 3 Comment,
3908,Param 3,
3909,Param 4 Comment,
3910,Param 4,
3911,Param 5 Comment,
3912,Param 5,
3914,Research Cost,
3915,Tech Field,
3916,From Mystery,
3709,This building has been disabled,這個建築物已經被禁用
3596,Weight,重量
3926,Price,價格
3721,Field,
3732,Count,
3928,Upgrade ID,
3699,Property,
1000100,Amount,量
1000099,Percent,百分比
1143,"Colonists with <em>MORE</em> of the desired traits will prefer this Dome.<newline><newline>Colonists with <em>ANY</em> of the undesired traits will leave, provided there is <em>available living space</em> elsewhere.<newline><newline>Colonists can walk to closely positioned Domes but will need Shuttles to reach distant Domes.",勾選<em>讚</em> 表示此蒼穹頂偏好這個性格的殖民者<newline><newline>其它不符合的殖民者將會尋求機會離開並移往附近的<em>可居住</em>的蒼穹頂。<newline><newline>如果在於附近的蒼穹頂，殖民者會步行前往，太遠的蒼穹頂則會尋找服務範圍內的客運輸機前往
1144,Applicants with <em>MORE</em> of the desired traits will board the Rocket.<newline><newline>Applicants with <em>ANY</em> of the undesired traits will be rejected.,具有所需性格的應徵者將有機會登上火箭。其它未勾選的將會被拒絕
7642,ALL TRAITS,全部性格
7776,<newline><ButtonX> to select colonists,<newline><ButtonX> 選擇殖民者
7777,<left_click><left_click> to select colonists,<left_click><left_click> 選擇殖民者 
3929,Age Group,年齡範圍
3930,Colonists are divided into five Age Groups. Children and seniors cannot work.,殖民者年紀分成了五個等級。 其中孩童與老年人無法進行工作
3931,Specialized Colonists perform better at certain workplaces.,有特定專長的殖民者可以勝任其專職工作
3932,Sex,性別
3933,The biological sex of the Colonist.,殖民者的生理性別
3935,"Beneficial traits, representing various talents and abilities of the Colonist.",有益的性格，代表殖民者的各種天賦和能力
3937,"Detrimental traits, representing various flaws and disabilities of the Colonist.",有害的性格，代表殖民者的各種缺陷和失能
1145,<ButtonA> Expand this category<newline><DPadLeft> Change value <DPadRight>,<ButtonA> 打開這個分類<newline><DPadLeft> 改變數值 <DPadRight>
1146,<left_click> Expand this category,<left_click> 打開這個分類
3938,Quirks,特殊身分
3939,Traits that don't fit into any of the other groups.,這些性格不屬於任何分類
7643,Matching Colonists <white><count>/<applicants></white><newline>Approved Colonists <col><approved>/<capacity></color><newline>Available Residences on Mars <white><residences></white>,符合條件的應徵者 <white><count>/<applicants></white><newline>許可的應徵者 <col><approved>/<capacity></color><newline>火星上可居住數<white><residences></white>
7644,Matching Colonists <white><count>/<all></white><newline>Rocket Capacity <white><applicants></white><newline>Available Residences on Mars <white><residences></white>,符合條件的應徵者<white><count>/<all></white><newline>火箭載客數<white><applicants></white><newline>火星上可居住數<white><residences></white>
7645,Matching Colonists <white><count>/<all></white><newline>Unemployed Colonists <white><unemployed></white><newline>Homeless Colonists <white><homeless></white>,符合條件的殖民者<white><count>/<all></white><newline>未受雇的殖民者 <white><unemployed></white><newline>無家可歸的殖民者<white><homeless></white>
7646,<name> (<approved>/<count>),
1148,Birthplace <right><flag><newline><left>Sex<right><gender><newline><left>Age<right><Age><newline><left>Specialization<right><specialist>,出生地<right><flag><newline><left>性別<right><gender><newline><left>年齡<right><Age><newline><left>專長<right><specialist>
7373,<em><trait></em>: <descr>,
1150,<newline><left><center>Traits<newline><left>,<newline><left><center>性格<newline><left>
1151,<name> (<info>),
7581,<DPadLeft> Toggle <DPadRight>,<DPadLeft> 切換<DPadRight>
6883,Are you sure you want to buy <count> applicants for <funding(price)>?,您確定要花費 <funding(price)> 購買 <count> 應徵者嗎?
7547,Insufficient funding! You need <funding(price)> to recruit applicants!,資金不足！ 您需要 <funding(price)> 才能招聘更多應徵者
1000067,Display Name,顯示名稱
1000097,Category,分類
1000017,Description,描述
94,Icon,
3940,Rare,
3941,Rarity weight,
3942,Incompatible,
3943,Used in base auto generated,
3944,Initial filter,
3945,Hidden on start,
3946,Show in traits UI,在性格介面中顯示
6863,Show in traits Dome filters UI but not in Applicants filters,在蒼穹頂性格篩選介面中顯示，但不在應徵者篩選中顯示
3947,Add interest,
3948,Remove interest,
3949,Parameter,
3950,"Daily update func(colonist, trait)",
3951,"Apply func(colonist, trait, init)",
3952,"Remove func(colonist, trait)",
930,Modifier target,
3953,Target only Colonists with trait,
931,Modified property,
932,Modification amount,
933,Modification percent,
3954,Infopanel effect text,
3955,<green><tech_name> researched! +<amount> (Nerd)</green>,<green>挖呼~ <tech_name>研發完成了！ +<amount> (科技宅)</green>
8627,Is School Trait,在學校的性格
8628,Is Sanatorium Trait,在尖端療養院的性格
3956,Research <em><tech_name></em> to unlock this building.,解鎖此建築需要研究<em><tech_name></em> 
263,Cost:,花費：
3959,Consumption:,消耗：
3960,"Maintenance: <resource(maintenance_resource_amount,maintenance_resource_type)>","維護：<resource(maintenance_resource_amount,maintenance_resource_type)>"
3961,Residential space: <colonist(capacity)>,居住處：<colonist(capacity)>
3962,Comfort (all Residences): +<Stat(dome_comfort)>,舒適度(全部居住處)+<Stat(dome_comfort)>
3963,Service Comfort: <Stat(comfort)>,服務品質：<Stat(comfort)>
3964,<em>Workers:</em> <colonist(workers)> (single work shift),<em>員工：</em> <colonist(workers)> (僅一時段運行)
3965,<em>Workers:</em> <colonist(total)> (<colonist(workers)> per work shift),<em>員工：:</em> <colonist(total)> ( 每班人員<colonist(workers)> )
3966,Base production: <icon_Food> based on crop,基礎產能：<icon_Food> 依照所選作物決定
3967,Base production:,基礎產能：
3957,for each 5 hexes-long section,每五 蜂巢格長度區間
8099,<colonist(workers)>,
3545,<ButtonA> Select,<ButtonA> 選擇
3981,Units,單位
3982,Deposits,資源點
3985,Category ID,
3986,Title ID,
3987,Title Uppercase,
3993,Funding:<right><funding>,資金：<right><funding>
3994,Selected:<right><funding>,已選擇：<right><funding>
3991,(per <amount>),
3992,<class><tab 290 right><price> <amount>,
3995,<class><tab 290 right><amount>,
4049,<em><status></em>,
4050,Scanning <em><percent(number)></em>,掃描中 <em><percent(number)></em>
4051,Buildable area<right><em><percent(number)></em>,可建築面積 <right><em><percent(number)></em>
4052,Sensor towers boost<right><em><percent(bonus)></em>,掃描塔加乘 <right><em><percent(bonus)></em>
4053,<newline>High chance that this Sector contains:,<newline>這個地圖區塊將有機率出現：
4054,<tab 10><name>,
4055,<ButtonY> Add/Remove sector from scan queue<newline><ButtonX> Deploy an Orbital Probe to scan this sector<newline><ButtonA> Zoom in<newline>,
4056,<ButtonY> Add/Remove sector from scan queue<newline><ButtonA> Zoom in,
4057,<right_click> - remove from queue,<right_click> - 從序列中移除
4058,<left_click> - add to queue,<left_click> - 增加到序列
4060,<left_click> to deploy an Orbital Probe and scan this Sector,<left_click> 執行軌道衛星 掃描此地圖區塊
4062,Press <em><ShortcutName('actionDeployProbe')></em> to deploy an Orbital Probe and scan this Sector,點擊 <em><ShortcutName('actionDeployProbe')></em>  執行軌道衛星 掃描此地圖區塊
7908,<ButtonA> Zoom in,<ButtonA> Zoom in
4059,<left_click> to deploy an Orbital Probe and deep scan this Sector,<left_click> 執行軌道衛星 展開深度掃描此地圖區塊
4061,Press <em><ShortcutName('actionDeployProbe')></em> to deploy an Orbital Probe and deep scan this Sector,點擊 <em><ShortcutName('actionDeployProbe')></em>  執行軌道衛星 展開深度掃描此地圖區塊
4063,Sector <u(display_name)>,地圖區塊 <u(display_name)>
4064,Modifiers,
6877,OK,
6878,OK,
6879,Cancel,
4083,<u(control_img)><action>,
4084,<u(control_img)><action>,
4169,MAPS,
4170,MARS,
4171,SPACE,
1121,Author: <color_pref><value><color_suff>,
1122,Last Update: <color_pref><value><color_suff>,
1123,Tags: <color_pref><value><color_suff>,
4074,This mod requires a newer game version!,
1124,<tag> (<count>),
6900,OK,
3687,Cancel,
6899,Warning,
8080,Restart,
8496,Activating or deactivating mods requires a restart.,
3988,Image Preview,
4096,PopUpPreset,
4097,Close on read,
4098,Expiration,
4099,Game Time,
4100,Display Countdown,
4101,Dismissable,
3770,FX Action,
4102,Show once per game,
4103,Encyclopedia ID,
4104,Show Vignette,
4105,Vignette Image,
4106,Vignette Pulse Duration,
4107,Sound FX,
4108,<sols> Sols <hours> h,<sols> 太陽日 <hours> 小時
